Category,Rating,Reviews,Price,platform
PRODUCTIVITY,4.4,2731211,0.0,google
PRODUCTIVITY,4.3,3016305,0.0,google
PRODUCTIVITY,4.2,226456,0.0,google
PRODUCTIVITY,4.3,496399,0.0,google
PRODUCTIVITY,4.5,1079616,0.0,google
PRODUCTIVITY,4.3,815974,0.0,google
PRODUCTIVITY,4.3,549900,0.0,google
PRODUCTIVITY,4.5,618796,0.0,google
PRODUCTIVITY,4.5,1508137,0.0,google
PRODUCTIVITY,4.4,480640,0.0,google
PRODUCTIVITY,4.2,858227,0.0,google
PRODUCTIVITY,4.2,244567,0.0,google
PRODUCTIVITY,4.6,2401017,0.0,google
PRODUCTIVITY,4.4,57033,0.0,google
PRODUCTIVITY,4.3,12321,0.0,google
PRODUCTIVITY,4.6,122424,0.0,google
PRODUCTIVITY,4.2,21507,0.0,google
PRODUCTIVITY,4.2,80581,0.0,google
PRODUCTIVITY,4.2,37204,0.0,google
PRODUCTIVITY,4.0,10643,0.0,google
PRODUCTIVITY,4.3,226295,0.0,google
PRODUCTIVITY,4.6,57904,0.0,google
PRODUCTIVITY,4.4,691474,0.0,google
PRODUCTIVITY,4.6,404610,0.0,google
PRODUCTIVITY,4.6,1488397,0.0,google
PRODUCTIVITY,4.5,298854,0.0,google
PRODUCTIVITY,4.5,155999,0.0,google
PRODUCTIVITY,4.4,480638,0.0,google
PRODUCTIVITY,4.3,5157,0.0,google
PRODUCTIVITY,4.0,8985,0.0,google
PRODUCTIVITY,4.2,16349,0.0,google
PRODUCTIVITY,4.2,30291,0.0,google
PRODUCTIVITY,4.5,25985,0.0,google
PRODUCTIVITY,4.0,10270,0.0,google
PRODUCTIVITY,4.2,60840,0.0,google
PRODUCTIVITY,4.4,133573,0.0,google
PRODUCTIVITY,4.6,23393,0.0,google
PRODUCTIVITY,4.3,198051,0.0,google
PRODUCTIVITY,4.6,102594,0.0,google
PRODUCTIVITY,4.2,858230,0.0,google
PRODUCTIVITY,4.4,80119,0.0,google
PRODUCTIVITY,4.6,26919,5.99,google
PRODUCTIVITY,4.4,2731211,0.0,google
PRODUCTIVITY,4.6,267189,0.0,google
PRODUCTIVITY,4.4,1038303,0.0,google
PRODUCTIVITY,4.1,6850,0.0,google
PRODUCTIVITY,4.4,1861309,0.0,google
PRODUCTIVITY,4.4,18669,0.0,google
PRODUCTIVITY,4.1,16420,0.0,google
PRODUCTIVITY,4.3,16149,0.0,google
PRODUCTIVITY,4.1,71432,0.0,google
PRODUCTIVITY,4.1,282460,0.0,google
PARENTING,4.5,86,0.0,google
PARENTING,3.9,17941,0.0,google
PARENTING,3.8,3614,0.0,google
PARENTING,4.6,1413,0.0,google
PARENTING,4.7,39,0.0,google
PARENTING,4.0,3789,0.0,google
PARENTING,4.7,107,0.0,google
PARENTING,4.1,559,0.0,google
PARENTING,3.7,4976,0.0,google
PARENTING,4.1,44,0.0,google
PARENTING,3.7,9293,0.0,google
PARENTING,4.6,62386,0.0,google
PARENTING,4.4,162,0.0,google
PARENTING,4.6,1002,0.0,google
PARENTING,4.1,99,0.0,google
PARENTING,4.4,498,0.0,google
PARENTING,4.7,34336,0.0,google
PARENTING,4.4,9073,0.0,google
PARENTING,4.8,190,0.0,google
PARENTING,4.0,464,0.0,google
PARENTING,4.9,717,0.0,google
PARENTING,4.8,7505,0.0,google
PARENTING,4.4,11501,0.0,google
PARENTING,4.7,69,0.0,google
PARENTING,4.2,2715,0.0,google
PARENTING,4.6,349,0.0,google
PARENTING,4.6,37,0.0,google
PARENTING,4.5,806,0.0,google
PARENTING,4.6,60,0.0,google
PARENTING,4.1,319,0.0,google
PARENTING,3.8,824,0.0,google
PARENTING,4.8,6668,0.0,google
PARENTING,4.8,1940,0.0,google
PARENTING,4.5,1025,0.0,google
PARENTING,4.0,3346,0.0,google
PARENTING,4.4,5343,0.0,google
PARENTING,4.7,247,0.0,google
PARENTING,3.9,3182,0.0,google
PARENTING,4.4,1528,0.0,google
PARENTING,4.4,39,0.0,google
PARENTING,4.5,76795,0.0,google
WEATHER,4.4,1558437,0.0,google
WEATHER,4.8,159455,0.0,google
WEATHER,4.4,2053404,0.0,google
WEATHER,4.8,892,0.0,google
WEATHER,4.5,981995,0.0,google
WEATHER,4.7,11118,0.0,google
WEATHER,4.5,178934,0.0,google
WEATHER,3.5,11297,0.0,google
WEATHER,4.4,15370,0.0,google
WEATHER,4.3,18194,0.0,google
WEATHER,4.4,40606,0.0,google
WEATHER,4.2,133338,0.0,google
WEATHER,4.6,36900,0.0,google
WEATHER,4.4,1312037,0.0,google
WEATHER,4.4,4184,0.0,google
WEATHER,3.9,100994,0.0,google
WEATHER,4.3,20008,0.0,google
WEATHER,4.5,13426,0.0,google
WEATHER,4.2,18773,0.0,google
WEATHER,3.7,26941,0.0,google
WEATHER,4.2,7457,0.0,google
WEATHER,3.9,135337,0.0,google
WEATHER,3.6,7623,0.0,google
WEATHER,4.5,1422858,0.0,google
WEATHER,4.3,21404,0.0,google
WEATHER,4.3,2143,0.0,google
WEATHER,4.2,189313,0.0,google
WEATHER,4.6,89868,0.0,google
WEATHER,4.5,309617,0.0,google
WEATHER,4.5,3478,0.0,google
WEATHER,4.2,24349,0.0,google
WEATHER,3.9,22154,0.0,google
WEATHER,4.8,17493,4.49,google
WEATHER,3.8,15966,0.0,google
WEATHER,4.5,2332,0.0,google
WEATHER,4.5,29344,0.0,google
WEATHER,4.2,67772,0.0,google
WEATHER,4.0,634,0.0,google
WEATHER,4.2,18425,0.0,google
VIDEO_PLAYERS,4.3,25655305,0.0,google
VIDEO_PLAYERS,4.3,7557,0.0,google
VIDEO_PLAYERS,4.2,59089,0.0,google
VIDEO_PLAYERS,4.3,1551,0.0,google
VIDEO_PLAYERS,3.6,12764,0.0,google
VIDEO_PLAYERS,3.9,54807,0.0,google
VIDEO_PLAYERS,4.8,259003,0.0,google
VIDEO_PLAYERS,3.9,121916,0.0,google
VIDEO_PLAYERS,3.7,400,0.0,google
VIDEO_PLAYERS,4.6,3930,0.0,google
VIDEO_PLAYERS,4.4,1032076,0.0,google
VIDEO_PLAYERS,4.4,239242,0.0,google
VIDEO_PLAYERS,4.2,193381,0.0,google
VIDEO_PLAYERS,4.1,7624,0.0,google
VIDEO_PLAYERS,3.8,19738,0.0,google
VIDEO_PLAYERS,4.4,259605,0.0,google
VIDEO_PLAYERS,4.5,18699,0.0,google
VIDEO_PLAYERS,4.6,98819,0.0,google
VIDEO_PLAYERS,4.7,53006,0.0,google
VIDEO_PLAYERS,4.3,436921,0.0,google
VIDEO_PLAYERS,4.5,351168,0.0,google
VIDEO_PLAYERS,4.3,1615596,0.0,google
VIDEO_PLAYERS,3.7,906384,0.0,google
VIDEO_PLAYERS,3.9,3484,0.0,google
VIDEO_PLAYERS,3.6,5639,0.0,google
VIDEO_PLAYERS,4.5,504823,0.0,google
VIDEO_PLAYERS,4.4,25922,0.0,google
VIDEO_PLAYERS,3.8,5555,0.0,google
VIDEO_PLAYERS,4.6,921868,0.0,google
VIDEO_PLAYERS,4.2,6449,0.0,google
VIDEO_PLAYERS,4.3,15874,0.0,google
VIDEO_PLAYERS,3.8,2093,0.0,google
VIDEO_PLAYERS,4.4,26421,0.0,google
VIDEO_PLAYERS,3.1,2689,0.0,google
VIDEO_PLAYERS,4.6,36969,0.0,google
VIDEO_PLAYERS,4.1,45744,0.0,google
VIDEO_PLAYERS,4.5,714665,0.0,google
VIDEO_PLAYERS,4.0,119202,0.0,google
VIDEO_PLAYERS,4.5,6474426,0.0,google
VIDEO_PLAYERS,4.3,6685,0.0,google
VIDEO_PLAYERS,3.7,11549,0.0,google
VIDEO_PLAYERS,3.9,28835,0.0,google
VIDEO_PLAYERS,3.5,13205,0.0,google
VIDEO_PLAYERS,3.3,1261,0.0,google
VIDEO_PLAYERS,4.3,1215,0.0,google
VIDEO_PLAYERS,4.5,6474672,0.0,google
VIDEO_PLAYERS,4.1,159622,0.0,google
VIDEO_PLAYERS,4.4,169965,0.0,google
VIDEO_PLAYERS,4.4,38630,0.0,google
NEWS_AND_MAGAZINES,4.5,249919,0.0,google
NEWS_AND_MAGAZINES,4.4,158196,0.0,google
NEWS_AND_MAGAZINES,4.3,42624,0.0,google
NEWS_AND_MAGAZINES,4.5,26411,0.0,google
NEWS_AND_MAGAZINES,4.3,296781,0.0,google
NEWS_AND_MAGAZINES,4.6,29706,0.0,google
NEWS_AND_MAGAZINES,4.1,30693,0.0,google
NEWS_AND_MAGAZINES,4.2,83558,0.0,google
NEWS_AND_MAGAZINES,3.5,6066,0.0,google
NEWS_AND_MAGAZINES,4.0,293080,0.0,google
NEWS_AND_MAGAZINES,3.8,54256,0.0,google
NEWS_AND_MAGAZINES,4.3,355921,0.0,google
NEWS_AND_MAGAZINES,4.3,37882,0.0,google
NEWS_AND_MAGAZINES,4.1,190888,0.0,google
NEWS_AND_MAGAZINES,4.3,948198,0.0,google
NEWS_AND_MAGAZINES,4.5,9548,0.0,google
NEWS_AND_MAGAZINES,4.4,1071,0.0,google
NEWS_AND_MAGAZINES,4.0,11908,0.0,google
NEWS_AND_MAGAZINES,4.1,185058,0.0,google
NEWS_AND_MAGAZINES,4.6,697212,0.0,google
NEWS_AND_MAGAZINES,4.3,978,0.0,google
NEWS_AND_MAGAZINES,3.9,877635,0.0,google
NEWS_AND_MAGAZINES,4.5,51684,0.0,google
NEWS_AND_MAGAZINES,4.7,175110,0.0,google
NEWS_AND_MAGAZINES,4.3,11667403,0.0,google
NEWS_AND_MAGAZINES,4.5,357944,0.0,google
NEWS_AND_MAGAZINES,3.1,735,0.0,google
NEWS_AND_MAGAZINES,4.7,2543,0.0,google
NEWS_AND_MAGAZINES,3.8,18818,0.0,google
NEWS_AND_MAGAZINES,4.0,30287,0.0,google
NEWS_AND_MAGAZINES,4.2,31504,0.0,google
NEWS_AND_MAGAZINES,4.0,13950,0.0,google
NEWS_AND_MAGAZINES,4.2,21147,0.0,google
NEWS_AND_MAGAZINES,3.4,41490,0.0,google
NEWS_AND_MAGAZINES,4.6,2090,0.0,google
NEWS_AND_MAGAZINES,4.5,44274,0.0,google
NEWS_AND_MAGAZINES,4.0,7006,0.0,google
NEWS_AND_MAGAZINES,4.4,2959,0.0,google
NEWS_AND_MAGAZINES,4.2,40167,0.0,google
NEWS_AND_MAGAZINES,4.1,56807,0.0,google
NEWS_AND_MAGAZINES,4.4,1284017,0.0,google
NEWS_AND_MAGAZINES,4.0,4332,0.0,google
NEWS_AND_MAGAZINES,3.7,10382,0.0,google
NEWS_AND_MAGAZINES,4.6,413999,0.0,google
NEWS_AND_MAGAZINES,4.5,66978,0.0,google
NEWS_AND_MAGAZINES,4.6,66384,0.0,google
NEWS_AND_MAGAZINES,4.5,17703,0.0,google
NEWS_AND_MAGAZINES,3.9,32121,0.0,google
NEWS_AND_MAGAZINES,4.3,350,0.0,google
NEWS_AND_MAGAZINES,4.4,74425,0.0,google
NEWS_AND_MAGAZINES,3.9,877635,0.0,google
NEWS_AND_MAGAZINES,4.3,131028,0.0,google
NEWS_AND_MAGAZINES,4.4,1284017,0.0,google
NEWS_AND_MAGAZINES,4.4,84957,0.0,google
NEWS_AND_MAGAZINES,3.6,3311,0.0,google
NEWS_AND_MAGAZINES,4.5,23158,0.0,google
NEWS_AND_MAGAZINES,3.6,1380,0.0,google
NEWS_AND_MAGAZINES,4.1,49259,0.0,google
NEWS_AND_MAGAZINES,4.4,185884,0.0,google
NEWS_AND_MAGAZINES,4.1,40975,0.0,google
NEWS_AND_MAGAZINES,4.2,27104,0.0,google
NEWS_AND_MAGAZINES,4.7,247992,0.0,google
NEWS_AND_MAGAZINES,3.9,63647,0.0,google
NEWS_AND_MAGAZINES,3.9,6105,0.0,google
NEWS_AND_MAGAZINES,4.4,30722,0.0,google
NEWS_AND_MAGAZINES,4.3,296781,0.0,google
NEWS_AND_MAGAZINES,4.6,56524,0.0,google
NEWS_AND_MAGAZINES,4.0,24790,0.0,google
NEWS_AND_MAGAZINES,4.3,13169,0.0,google
NEWS_AND_MAGAZINES,4.2,61692,0.0,google
NEWS_AND_MAGAZINES,4.5,249919,0.0,google
NEWS_AND_MAGAZINES,4.3,3684,0.0,google
NEWS_AND_MAGAZINES,4.0,18976,0.0,google
NEWS_AND_MAGAZINES,4.1,63020,0.0,google
NEWS_AND_MAGAZINES,4.6,62740,0.0,google
NEWS_AND_MAGAZINES,4.1,49259,0.0,google
NEWS_AND_MAGAZINES,4.5,76677,0.0,google
NEWS_AND_MAGAZINES,4.0,293080,0.0,google
NEWS_AND_MAGAZINES,4.2,78154,0.0,google
NEWS_AND_MAGAZINES,4.3,479594,0.0,google
NEWS_AND_MAGAZINES,4.2,201737,0.0,google
NEWS_AND_MAGAZINES,4.3,11667403,0.0,google
NEWS_AND_MAGAZINES,4.2,233305,0.0,google
NEWS_AND_MAGAZINES,4.0,80368,0.0,google
NEWS_AND_MAGAZINES,4.2,23292,0.0,google
NEWS_AND_MAGAZINES,4.3,296781,0.0,google
NEWS_AND_MAGAZINES,4.0,24790,0.0,google
NEWS_AND_MAGAZINES,4.5,249919,0.0,google
NEWS_AND_MAGAZINES,4.3,23641,0.0,google
NEWS_AND_MAGAZINES,4.3,3684,0.0,google
NEWS_AND_MAGAZINES,3.9,13217,0.0,google
NEWS_AND_MAGAZINES,4.0,18976,0.0,google
NEWS_AND_MAGAZINES,4.1,49259,0.0,google
NEWS_AND_MAGAZINES,4.1,63020,0.0,google
NEWS_AND_MAGAZINES,4.1,40975,0.0,google
NEWS_AND_MAGAZINES,4.0,17240,0.0,google
NEWS_AND_MAGAZINES,4.0,293080,0.0,google
NEWS_AND_MAGAZINES,4.5,256680,0.0,google
NEWS_AND_MAGAZINES,4.1,62465,0.0,google
NEWS_AND_MAGAZINES,3.9,63647,0.0,google
NEWS_AND_MAGAZINES,4.2,201737,0.0,google
NEWS_AND_MAGAZINES,3.9,877643,0.0,google
NEWS_AND_MAGAZINES,4.5,103074,0.0,google
NEWS_AND_MAGAZINES,4.3,131028,0.0,google
NEWS_AND_MAGAZINES,4.4,1284018,0.0,google
MAPS_AND_NAVIGATION,4.6,7232629,0.0,google
MAPS_AND_NAVIGATION,4.2,15681,0.0,google
MAPS_AND_NAVIGATION,4.1,53481,0.0,google
MAPS_AND_NAVIGATION,4.4,104800,0.0,google
MAPS_AND_NAVIGATION,4.4,50459,0.0,google
MAPS_AND_NAVIGATION,4.2,43269,0.0,google
MAPS_AND_NAVIGATION,4.5,56443,0.0,google
MAPS_AND_NAVIGATION,4.2,4928420,0.0,google
MAPS_AND_NAVIGATION,4.4,1421884,0.0,google
MAPS_AND_NAVIGATION,4.4,3652,0.0,google
MAPS_AND_NAVIGATION,4.0,126282,0.0,google
MAPS_AND_NAVIGATION,4.3,14110,0.0,google
MAPS_AND_NAVIGATION,4.4,18710,0.0,google
MAPS_AND_NAVIGATION,4.2,22063,0.0,google
MAPS_AND_NAVIGATION,4.3,286454,0.0,google
MAPS_AND_NAVIGATION,4.1,15922,0.0,google
MAPS_AND_NAVIGATION,4.4,652,0.0,google
MAPS_AND_NAVIGATION,4.3,29768,0.0,google
MAPS_AND_NAVIGATION,4.4,102248,0.0,google
MAPS_AND_NAVIGATION,4.2,41225,0.0,google
MAPS_AND_NAVIGATION,4.7,162049,0.0,google
MAPS_AND_NAVIGATION,4.3,26014,0.0,google
MAPS_AND_NAVIGATION,4.5,53562,0.0,google
MAPS_AND_NAVIGATION,3.7,10562,0.0,google
MAPS_AND_NAVIGATION,4.3,21589,0.0,google
MAPS_AND_NAVIGATION,4.2,3682,0.0,google
MAPS_AND_NAVIGATION,4.1,2909,0.0,google
MAPS_AND_NAVIGATION,4.5,37937,0.0,google
MAPS_AND_NAVIGATION,4.8,15865,0.0,google
MAPS_AND_NAVIGATION,4.3,63920,0.0,google
MAPS_AND_NAVIGATION,4.7,38375,0.0,google
MAPS_AND_NAVIGATION,4.3,16657,0.0,google
MAPS_AND_NAVIGATION,4.2,301413,0.0,google
MAPS_AND_NAVIGATION,3.7,20605,0.0,google
MAPS_AND_NAVIGATION,4.6,16094,0.0,google
MAPS_AND_NAVIGATION,4.5,65590,0.0,google
MAPS_AND_NAVIGATION,4.3,32225,0.0,google
MAPS_AND_NAVIGATION,4.5,44348,0.0,google
MAPS_AND_NAVIGATION,4.2,23279,0.0,google
MAPS_AND_NAVIGATION,4.2,12572,0.0,google
MAPS_AND_NAVIGATION,4.3,70556,0.0,google
MAPS_AND_NAVIGATION,4.3,1240,0.0,google
MAPS_AND_NAVIGATION,4.4,56471,0.0,google
MAPS_AND_NAVIGATION,3.7,6939,0.0,google
MAPS_AND_NAVIGATION,4.4,10218,0.0,google
MAPS_AND_NAVIGATION,4.4,617477,0.0,google
MAPS_AND_NAVIGATION,4.2,1688,0.0,google
MAPS_AND_NAVIGATION,3.5,18857,0.0,google
MAPS_AND_NAVIGATION,4.2,11838,0.0,google
MAPS_AND_NAVIGATION,4.2,60838,0.0,google
SOCIAL,4.0,17000166,0.0,google
TOOLS,4.5,162335,0.0,google
FAMILY,4.2,886418,0.0,google
FAMILY,3.9,3720,0.0,google
GAME,4.3,9951,0.0,google
FAMILY,3.7,2398,0.0,google
GAME,4.3,213340,0.0,google
FAMILY,4.3,1805398,0.0,google
FAMILY,4.6,94989,0.0,google
FAMILY,4.3,10483141,0.0,google
GAME,4.2,3815614,0.0,google
FAMILY,4.6,10247,0.0,google
FINANCE,3.9,730,0.0,google
GAME,4.4,5565856,0.0,google
FAMILY,4.6,263454,0.0,google
GAME,4.1,1728557,0.0,google
FAMILY,4.8,39480,0.0,google
FAMILY,4.3,1311,0.0,google
FAMILY,4.5,14885236,0.0,google
FAMILY,4.4,5453997,0.0,google
FAMILY,4.4,174,0.0,google
FAMILY,3.3,8642,0.0,google
COMMUNICATION,4.2,1092337,0.0,google
GAME,3.8,4257,0.0,google
GAME,4.5,43576,0.0,google
PRODUCTIVITY,4.3,3014548,0.0,google
GAME,4.5,27711703,0.0,google
GAME,3.7,1221896,0.0,google
GAME,4.5,152658,0.0,google
COMMUNICATION,4.1,14766,0.0,google
FAMILY,4.4,1852384,0.0,google
FAMILY,3.7,353342,0.0,google
FAMILY,4.1,672089,0.0,google
FAMILY,4.8,3053,0.0,google
COMMUNICATION,4.4,69109672,0.0,google
VIDEO_PLAYERS,4.3,960726,0.0,google
GAME,4.1,1703479,0.0,google
TOOLS,4.4,5741684,0.0,google
GAME,4.1,10421284,0.0,google
SOCIAL,4.5,66509917,0.0,google
FAMILY,4.5,9876369,0.0,google
FAMILY,4.5,469851,0.0,google
GAME,4.5,8389714,0.0,google
GAME,4.2,685450,0.0,google
SPORTS,4.4,867920,0.0,google
FAMILY,4.5,787107,0.0,google
GAME,4.3,798522,0.0,google
FAMILY,3.8,6760,0.0,google
GAME,4.5,13118,0.0,google
GAME,3.7,413609,0.0,google
FAMILY,4.5,1013465,0.0,google
GAME,4.5,1117212,0.0,google
SHOPPING,4.3,908525,0.0,google
FAMILY,4.6,305765,0.0,google
PRODUCTIVITY,4.3,154668,0.0,google
FAMILY,4.4,98324,0.0,google
FOOD_AND_DRINK,4.3,27931,0.0,google
GAME,4.3,47698,0.0,google
VIDEO_PLAYERS,4.3,25623548,0.0,google
GAME,4.3,133195,0.0,google
FAMILY,4.3,1295293,0.0,google
FAMILY,4.4,17069,0.0,google
PRODUCTIVITY,4.2,145088,0.0,google
FAMILY,4.9,46253,0.0,google
PRODUCTIVITY,4.5,2078744,0.0,google
FAMILY,4.6,111741,0.0,google
GAME,4.6,515240,0.0,google
FINANCE,4.6,49275,0.0,google
GAME,3.4,29265,0.0,google
SPORTS,3.8,85763,0.0,google
GAME,4.4,4918776,0.0,google
BOOKS_AND_REFERENCE,4.7,2440695,0.0,google
FAMILY,4.6,137198,0.0,google
SOCIAL,4.1,78128208,0.0,google
GAME,3.8,22191,0.0,google
SOCIAL,4.4,5637451,0.0,google
PHOTOGRAPHY,4.4,5276983,0.0,google
FAMILY,3.9,31061,0.0,google
SOCIAL,4.1,12495,0.0,google
PHOTOGRAPHY,4.5,512996,0.0,google
FINANCE,3.7,800,0.0,google
SOCIAL,4.4,2349421,0.0,google
FAMILY,4.5,944661,0.0,google
SPORTS,4.5,14184910,0.0,google
TOOLS,3.8,159,0.0,google
GAME,3.1,50,0.0,google
TOOLS,4.5,799206,0.0,google
TOOLS,5.0,2,1.99,google
GAME,4.4,3039889,0.0,google
GAME,4.3,1305050,0.0,google
FOOD_AND_DRINK,2.9,155,0.0,google
LIFESTYLE,3.1,3042,0.0,google
HEALTH_AND_FITNESS,3.3,14210,0.0,google
PERSONALIZATION,4.1,291,1.99,google
MEDICAL,4.6,625,3.99,google
PERSONALIZATION,4.4,83,1.7,google
GAME,4.5,4487182,0.0,google
GAME,4.3,12,0.99,google
TOOLS,4.3,668,0.0,google
MEDICAL,4.5,2948,0.0,google
COMMUNICATION,4.5,17712922,0.0,google
TRAVEL_AND_LOCAL,2.2,83,0.0,google
GAME,4.5,6071542,0.0,google
GAME,4.2,828489,0.0,google
FAMILY,4.5,10053186,0.0,google
LIFESTYLE,4.6,815280,0.0,google
GAME,3.9,24,1.99,google
PERSONALIZATION,4.1,8,0.0,google
MAPS_AND_NAVIGATION,3.3,19,0.0,google
FAMILY,4.5,472247,0.0,google
PHOTOGRAPHY,4.1,283,0.0,google
ART_AND_DESIGN,4.8,253,0.0,google
MAPS_AND_NAVIGATION,4.1,41,0.0,google
PERSONALIZATION,4.5,2,0.0,google
FAMILY,4.6,44881447,0.0,google
FAMILY,4.6,23125280,0.0,google
FAMILY,4.3,22248,0.0,google
FAMILY,4.1,29978,0.0,google
FAMILY,4.5,349,0.0,google
FAMILY,4.3,4624,0.0,google
GAME,4.4,1397944,0.0,google
FAMILY,4.7,2890,2.99,google
FAMILY,4.4,22419455,0.0,google
SHOPPING,4.4,27275,0.0,google
COMMUNICATION,4.3,9642112,0.0,google
PERSONALIZATION,4.2,1531,2.99,google
BOOKS_AND_REFERENCE,4.2,873,0.0,google
FAMILY,4.6,73404,0.0,google
PERSONALIZATION,4.5,901110,0.0,google
FAMILY,4.6,1218,0.0,google
BOOKS_AND_REFERENCE,4.7,88,0.0,google
PERSONALIZATION,4.8,557,0.99,google
FAMILY,4.7,2387,0.0,google
TOOLS,4.7,42916526,0.0,google
LIFESTYLE,1.7,686,0.0,google
LIFESTYLE,4.5,8096,0.0,google
PRODUCTIVITY,4.0,499,0.0,google
FAMILY,3.6,608,0.0,google
TOOLS,2.0,24,0.0,google
LIFESTYLE,4.7,707,0.0,google
PRODUCTIVITY,4.1,376,0.0,google
FAMILY,4.3,109,0.0,google
FAMILY,4.3,43,0.0,google
FAMILY,4.5,2751,0.0,google
FAMILY,4.4,77,0.0,google
GAME,4.4,8921451,0.0,google
FAMILY,4.6,130,0.0,google
FAMILY,3.7,452,0.0,google
FAMILY,4.5,4115,0.0,google
BOOKS_AND_REFERENCE,4.0,459,0.0,google
FAMILY,4.8,55,0.0,google
FAMILY,4.0,1320,0.0,google
FAMILY,4.7,27,0.0,google
FAMILY,4.8,306,0.0,google
FAMILY,4.6,498,0.0,google
FAMILY,4.3,36,0.0,google
FAMILY,4.2,1002,0.0,google
FAMILY,4.8,138,0.0,google
FAMILY,4.2,20,0.0,google
PERSONALIZATION,4.6,6459626,0.0,google
VIDEO_PLAYERS,4.2,1971777,0.0,google
COMMUNICATION,4.5,305347,0.0,google
GAME,4.6,408292,0.99,google
GAME,4.5,1736105,0.0,google
FAMILY,4.5,10214862,0.0,google
GAME,4.3,5091448,0.0,google
VIDEO_PLAYERS,4.8,2588730,0.0,google
COMMUNICATION,4.6,2083237,0.0,google
GAME,4.5,4229977,0.0,google
GAME,4.3,8116142,0.0,google
GAME,4.2,640974,0.0,google
GAME,4.4,3058687,0.0,google
GAME,4.5,4972230,0.0,google
GAME,4.2,951,0.0,google
GAME,4.6,1591129,0.0,google
PERSONALIZATION,4.6,14026,0.99,google
PRODUCTIVITY,4.4,1860844,0.0,google
VIDEO_PLAYERS,4.5,1013867,0.0,google
FAMILY,4.5,762706,0.0,google
GAME,4.6,7657490,0.0,google
GAME,4.5,2586261,0.0,google
FAMILY,4.4,91171,0.0,google
SPORTS,4.1,1076243,0.0,google
FAMILY,4.4,4064868,0.0,google
SPORTS,4.6,9873470,0.0,google
FAMILY,4.6,15301,2.99,google
PERSONALIZATION,4.5,10158,0.0,google
GAME,4.5,4147718,0.0,google
FAMILY,4.3,1168959,0.0,google
GAME,4.3,4000433,0.0,google
FAMILY,3.3,23682,0.0,google
TOOLS,3.7,338449,0.0,google
TOOLS,4.5,214265,0.0,google
FAMILY,4.4,187892,0.0,google
FAMILY,3.1,740,0.0,google
NEWS_AND_MAGAZINES,4.0,15443,0.0,google
SHOPPING,4.4,2788460,0.0,google
SPORTS,4.2,521081,0.0,google
FAMILY,3.9,94910,0.0,google
FAMILY,4.4,63773,0.0,google
PRODUCTIVITY,4.6,5378795,0.0,google
FAMILY,4.8,1506783,0.0,google
COMMUNICATION,4.4,3075096,0.0,google
FINANCE,3.9,10657,0.0,google
FAMILY,4.5,736824,0.0,google
FAMILY,3.6,1354,0.0,google
LIFESTYLE,3.4,4082,0.0,google
PRODUCTIVITY,4.7,564759,0.0,google
TOOLS,4.4,951413,0.0,google
FAMILY,4.4,1657,0.0,google
SOCIAL,4.5,17350,0.0,google
BOOKS_AND_REFERENCE,4.2,814151,0.0,google
PRODUCTIVITY,4.6,1488289,0.0,google
TRAVEL_AND_LOCAL,4.3,15209,8.99,google
COMMUNICATION,4.3,27156,0.0,google
PRODUCTIVITY,4.3,3249518,0.0,google
SOCIAL,4.6,4300936,0.0,google
FAMILY,4.4,148536,0.0,google
SHOPPING,4.5,181983,0.0,google
SPORTS,4.5,16257,0.0,google
PRODUCTIVITY,4.0,4660,0.0,google
BOOKS_AND_REFERENCE,4.3,1476,0.0,google
PRODUCTIVITY,4.5,75951,0.0,google
BOOKS_AND_REFERENCE,4.1,85842,0.0,google
COMMUNICATION,4.3,4604324,0.0,google
FINANCE,4.0,10374,0.0,google
TRAVEL_AND_LOCAL,4.3,9231613,0.0,google
SHOPPING,4.6,5911055,0.0,google
BOOKS_AND_REFERENCE,4.2,210534,0.0,google
SHOPPING,4.4,6003590,0.0,google
SHOPPING,4.5,6200739,0.0,google
FINANCE,4.3,9400,0.0,google
COMMUNICATION,4.0,56642847,0.0,google
SOCIAL,4.3,8595964,0.0,google
COMMUNICATION,4.4,1429038,0.0,google
TOOLS,4.6,894435,0.0,google
PHOTOGRAPHY,4.4,1302,4.99,google
FAMILY,4.3,4551,0.0,google
PHOTOGRAPHY,4.2,12726,0.0,google
FAMILY,4.3,3213548,0.0,google
TOOLS,4.3,3943,0.0,google
TOOLS,4.6,57,0.0,google
GAME,3.6,214,0.0,google
NEWS_AND_MAGAZINES,4.3,11657972,0.0,google
TOOLS,4.2,2588,0.0,google
PRODUCTIVITY,4.2,1117,0.0,google
PRODUCTIVITY,4.4,607,0.0,google
TOOLS,4.3,9433,0.0,google
AUTO_AND_VEHICLES,4.9,73,0.0,google
TOOLS,4.5,1250,0.0,google
COMMUNICATION,4.2,10790092,0.0,google
COMMUNICATION,4.3,659395,0.0,google
TOOLS,4.2,13096,0.0,google
LIFESTYLE,3.8,38,0.0,google
FAMILY,4.2,1671658,0.0,google
FAMILY,1.0,1,2.99,google
WEATHER,4.4,6495,0.0,google
FINANCE,4.0,43,0.0,google
FAMILY,4.4,20368,0.0,google
FAMILY,4.4,5427,4.99,google
WEATHER,4.5,76593,5.99,google
BUSINESS,3.4,58,0.0,google
BUSINESS,3.8,183,0.0,google
HEALTH_AND_FITNESS,3.7,5559,0.0,google
PHOTOGRAPHY,4.1,41,1.49,google
